Namespace(annpath='train.json', bs=32, clip_len=16, cuda=True, dataparallel=True, emb_init='../wordvectors/glove.840B.300d-char.txt', embedding_size=300, feature_size=8192, framepath='frames', ft_begin_index=0, imsize=224, log_every=10, lr=0.0001, lstm_memory=512, lstm_pretrain_ep=0, lstm_stacks=1, manual_seed=1, max_epochs=1000, max_seqlen=30, meta_path='videometa_train.json', mode='train', model_path='../models', modeldepth=18, modelname='resnet', momentum=0.9, n_classes=400, n_cpu=8, n_finetune_classes=400, norm_value=1, num_layers=18, patience=10, pretrain_path='../models/resnet-18-kinetics.pth', resnet_shortcut='A', resnext_cardinality=32, rnnmethod='LSTM', root_path='/ssd1/dsets/activitynet_captions', sample_duration=16, sample_size=112, start_from_ep=0, token_level=False, vocabpath='vocab.json', wide_resnet_k=2)
loaded dictionary from /ssd1/dsets/activitynet_captions/vocab.json
dictionary length: 11181 words
succesfully initialized embeddings from ../wordvectors/glove.840B.300d-char.txt
using 4 gpus...
# of params in model : 46450405
start decoder pretraining, doing for 0 epochs
start training
iter 000010/000283 | nll loss: 9.3273 | 1.7958s per loop
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0178.ckpt
iter 000010/000283 | nll loss: 7.2956 | 1.0008s per loop
iter 000020/000283 | nll loss: 7.4041 | 0.6793s per loop
iter 000030/000283 | nll loss: 6.9670 | 0.6614s per loop
iter 000040/000283 | nll loss: 7.2152 | 0.7287s per loop
iter 000050/000283 | nll loss: 7.1132 | 0.7270s per loop
iter 000060/000283 | nll loss: 7.1782 | 0.6480s per loop
iter 000070/000283 | nll loss: 7.2897 | 0.6965s per loop
iter 000080/000283 | nll loss: 7.3565 | 0.6570s per loop
iter 000090/000283 | nll loss: 7.0823 | 0.6916s per loop
iter 000100/000283 | nll loss: 7.0969 | 0.7211s per loop
iter 000110/000283 | nll loss: 7.0280 | 0.7412s per loop
iter 000120/000283 | nll loss: 7.2584 | 0.7044s per loop
iter 000130/000283 | nll loss: 7.3957 | 0.6912s per loop
iter 000140/000283 | nll loss: 7.1525 | 0.6933s per loop
iter 000150/000283 | nll loss: 7.3214 | 0.6777s per loop
iter 000160/000283 | nll loss: 7.3651 | 0.7083s per loop
iter 000170/000283 | nll loss: 7.1377 | 0.6804s per loop
iter 000180/000283 | nll loss: 7.1172 | 0.7214s per loop
iter 000190/000283 | nll loss: 7.3463 | 0.6886s per loop
iter 000200/000283 | nll loss: 7.4632 | 0.7568s per loop
iter 000210/000283 | nll loss: 7.1478 | 0.7254s per loop
iter 000220/000283 | nll loss: 7.3193 | 0.7763s per loop
iter 000230/000283 | nll loss: 7.1166 | 0.7410s per loop
iter 000240/000283 | nll loss: 7.3540 | 0.6778s per loop
iter 000250/000283 | nll loss: 7.2264 | 0.6948s per loop
iter 000260/000283 | nll loss: 7.2323 | 0.7162s per loop
iter 000270/000283 | nll loss: 7.2835 | 0.6681s per loop
iter 000280/000283 | nll loss: 7.0858 | 0.6228s per loop
epoch 0179/1000 done, loss: 7.311658
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0179.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0179.ckpt
iter 000010/000283 | nll loss: 7.2893 | 1.0588s per loop
iter 000020/000283 | nll loss: 7.4241 | 0.6858s per loop
iter 000030/000283 | nll loss: 7.2246 | 0.6992s per loop
iter 000040/000283 | nll loss: 7.1558 | 0.7490s per loop
iter 000050/000283 | nll loss: 7.3732 | 0.7214s per loop
iter 000060/000283 | nll loss: 7.4197 | 0.7338s per loop
iter 000070/000283 | nll loss: 7.0651 | 0.7453s per loop
iter 000080/000283 | nll loss: 7.2231 | 0.7213s per loop
iter 000090/000283 | nll loss: 7.1041 | 0.6717s per loop
iter 000100/000283 | nll loss: 7.5495 | 0.6891s per loop
iter 000110/000283 | nll loss: 7.1448 | 0.6735s per loop
iter 000120/000283 | nll loss: 7.1026 | 0.7023s per loop
iter 000130/000283 | nll loss: 7.2517 | 0.7268s per loop
iter 000140/000283 | nll loss: 7.5792 | 0.7024s per loop
iter 000150/000283 | nll loss: 7.0600 | 0.6744s per loop
iter 000160/000283 | nll loss: 7.3834 | 0.7006s per loop
iter 000170/000283 | nll loss: 7.1417 | 0.7032s per loop
iter 000180/000283 | nll loss: 7.3619 | 0.7127s per loop
iter 000190/000283 | nll loss: 7.2512 | 0.6883s per loop
iter 000200/000283 | nll loss: 7.3723 | 0.6441s per loop
iter 000210/000283 | nll loss: 7.1418 | 0.6698s per loop
iter 000220/000283 | nll loss: 7.2921 | 0.7009s per loop
iter 000230/000283 | nll loss: 7.2513 | 0.7189s per loop
iter 000240/000283 | nll loss: 7.2221 | 0.6997s per loop
iter 000250/000283 | nll loss: 7.1678 | 0.6790s per loop
iter 000260/000283 | nll loss: 7.1030 | 0.6868s per loop
iter 000270/000283 | nll loss: 7.2434 | 0.6690s per loop
iter 000280/000283 | nll loss: 7.2962 | 0.6327s per loop
epoch 0180/1000 done, loss: 7.189476
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0180.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0180.ckpt
iter 000010/000283 | nll loss: 7.3419 | 1.0621s per loop
iter 000020/000283 | nll loss: 7.2248 | 0.7197s per loop
iter 000030/000283 | nll loss: 7.2608 | 0.6944s per loop
iter 000040/000283 | nll loss: 7.2338 | 0.6721s per loop
iter 000050/000283 | nll loss: 7.3727 | 0.7571s per loop
iter 000060/000283 | nll loss: 7.1937 | 0.7268s per loop
iter 000070/000283 | nll loss: 7.1865 | 0.6875s per loop
iter 000080/000283 | nll loss: 7.3387 | 0.7039s per loop
iter 000090/000283 | nll loss: 7.2777 | 0.7045s per loop
iter 000100/000283 | nll loss: 7.2079 | 0.6830s per loop
iter 000110/000283 | nll loss: 7.1783 | 0.6947s per loop
iter 000120/000283 | nll loss: 7.0747 | 0.7067s per loop
iter 000130/000283 | nll loss: 7.2481 | 0.7090s per loop
iter 000140/000283 | nll loss: 7.2864 | 0.6794s per loop
iter 000150/000283 | nll loss: 7.3504 | 0.7142s per loop
iter 000160/000283 | nll loss: 7.0921 | 0.7197s per loop
iter 000170/000283 | nll loss: 7.2815 | 0.6852s per loop
iter 000180/000283 | nll loss: 7.2589 | 0.7129s per loop
iter 000190/000283 | nll loss: 7.2205 | 0.6766s per loop
iter 000200/000283 | nll loss: 7.2030 | 0.6735s per loop
iter 000210/000283 | nll loss: 7.1352 | 0.7278s per loop
iter 000220/000283 | nll loss: 7.2000 | 0.7187s per loop
iter 000230/000283 | nll loss: 7.3230 | 0.7048s per loop
iter 000240/000283 | nll loss: 7.0957 | 0.7491s per loop
iter 000250/000283 | nll loss: 7.1753 | 0.6978s per loop
iter 000260/000283 | nll loss: 7.1914 | 0.6820s per loop
iter 000270/000283 | nll loss: 7.2603 | 0.6800s per loop
iter 000280/000283 | nll loss: 7.3073 | 0.6412s per loop
epoch 0181/1000 done, loss: 7.219188
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0181.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0181.ckpt
iter 000010/000283 | nll loss: 7.2227 | 1.0975s per loop
iter 000020/000283 | nll loss: 7.4359 | 0.7535s per loop
iter 000030/000283 | nll loss: 7.2530 | 0.7704s per loop
iter 000040/000283 | nll loss: 7.4625 | 0.7217s per loop
iter 000050/000283 | nll loss: 7.1707 | 0.7165s per loop
iter 000060/000283 | nll loss: 7.3138 | 0.6979s per loop
iter 000070/000283 | nll loss: 7.3762 | 0.6885s per loop
iter 000080/000283 | nll loss: 7.3912 | 0.7252s per loop
iter 000090/000283 | nll loss: 7.1954 | 0.6856s per loop
iter 000100/000283 | nll loss: 7.4209 | 0.7147s per loop
iter 000110/000283 | nll loss: 7.3648 | 0.6738s per loop
iter 000120/000283 | nll loss: 7.2941 | 0.6814s per loop
iter 000130/000283 | nll loss: 7.1594 | 0.6754s per loop
iter 000140/000283 | nll loss: 7.2514 | 0.6642s per loop
iter 000150/000283 | nll loss: 7.2511 | 0.6763s per loop
iter 000160/000283 | nll loss: 7.1829 | 0.6931s per loop
iter 000170/000283 | nll loss: 7.4653 | 0.6712s per loop
iter 000180/000283 | nll loss: 7.3228 | 0.6643s per loop
iter 000190/000283 | nll loss: 7.2557 | 0.6602s per loop
iter 000200/000283 | nll loss: 7.3313 | 0.6722s per loop
iter 000210/000283 | nll loss: 7.0787 | 0.6827s per loop
iter 000220/000283 | nll loss: 7.1061 | 0.7092s per loop
iter 000230/000283 | nll loss: 7.3587 | 0.7164s per loop
iter 000240/000283 | nll loss: 7.1938 | 0.7070s per loop
iter 000250/000283 | nll loss: 7.1212 | 0.6813s per loop
iter 000260/000283 | nll loss: 7.1833 | 0.7077s per loop
iter 000270/000283 | nll loss: 7.2371 | 0.6658s per loop
iter 000280/000283 | nll loss: 7.2471 | 0.6214s per loop
epoch 0182/1000 done, loss: 7.241410
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0182.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0182.ckpt
iter 000010/000283 | nll loss: 7.3291 | 1.1185s per loop
iter 000020/000283 | nll loss: 7.3271 | 0.7142s per loop
iter 000030/000283 | nll loss: 7.1413 | 0.7092s per loop
iter 000040/000283 | nll loss: 7.3230 | 0.7393s per loop
iter 000050/000283 | nll loss: 7.2893 | 0.6830s per loop
iter 000060/000283 | nll loss: 7.3379 | 0.6765s per loop
iter 000070/000283 | nll loss: 7.3138 | 0.7151s per loop
iter 000080/000283 | nll loss: 7.0377 | 0.7008s per loop
iter 000090/000283 | nll loss: 7.2992 | 0.7275s per loop
iter 000100/000283 | nll loss: 7.3170 | 0.7331s per loop
iter 000110/000283 | nll loss: 7.2922 | 0.7079s per loop
iter 000120/000283 | nll loss: 7.2250 | 0.7118s per loop
iter 000130/000283 | nll loss: 7.2477 | 0.6938s per loop
iter 000140/000283 | nll loss: 7.3047 | 0.6572s per loop
iter 000150/000283 | nll loss: 7.4012 | 0.7009s per loop
iter 000160/000283 | nll loss: 7.2067 | 0.6729s per loop
iter 000170/000283 | nll loss: 7.0592 | 0.6969s per loop
iter 000180/000283 | nll loss: 7.4651 | 0.6607s per loop
iter 000190/000283 | nll loss: 7.2596 | 0.6780s per loop
iter 000200/000283 | nll loss: 7.2152 | 0.7065s per loop
iter 000210/000283 | nll loss: 7.4583 | 0.6883s per loop
iter 000220/000283 | nll loss: 7.5045 | 0.7379s per loop
iter 000230/000283 | nll loss: 7.1220 | 0.7162s per loop
iter 000240/000283 | nll loss: 7.2862 | 0.6716s per loop
iter 000250/000283 | nll loss: 7.3140 | 0.6906s per loop
iter 000260/000283 | nll loss: 7.1692 | 0.7015s per loop
iter 000270/000283 | nll loss: 7.2411 | 0.6579s per loop
iter 000280/000283 | nll loss: 7.1628 | 0.6110s per loop
epoch 0183/1000 done, loss: 7.301232
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0183.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0183.ckpt
iter 000010/000283 | nll loss: 7.3714 | 1.0243s per loop
iter 000020/000283 | nll loss: 7.1549 | 0.7044s per loop
iter 000030/000283 | nll loss: 7.3747 | 0.7249s per loop
iter 000040/000283 | nll loss: 7.3420 | 0.6978s per loop
iter 000050/000283 | nll loss: 7.3194 | 0.7297s per loop
iter 000060/000283 | nll loss: 7.3571 | 0.7019s per loop
iter 000070/000283 | nll loss: 7.0688 | 0.6905s per loop
iter 000080/000283 | nll loss: 7.1117 | 0.6521s per loop
iter 000090/000283 | nll loss: 7.4246 | 0.6848s per loop
iter 000100/000283 | nll loss: 7.0294 | 0.6559s per loop
iter 000110/000283 | nll loss: 7.4676 | 0.6508s per loop
iter 000120/000283 | nll loss: 7.2659 | 0.6708s per loop
iter 000130/000283 | nll loss: 7.2674 | 0.6806s per loop
iter 000140/000283 | nll loss: 7.2978 | 0.6766s per loop
iter 000150/000283 | nll loss: 7.1780 | 0.7131s per loop
iter 000160/000283 | nll loss: 7.3934 | 0.6890s per loop
iter 000170/000283 | nll loss: 7.3309 | 0.6699s per loop
iter 000180/000283 | nll loss: 7.1009 | 0.6808s per loop
iter 000190/000283 | nll loss: 7.0569 | 0.7003s per loop
iter 000200/000283 | nll loss: 7.2824 | 0.6906s per loop
iter 000210/000283 | nll loss: 7.2697 | 0.6877s per loop
iter 000220/000283 | nll loss: 7.2561 | 0.6923s per loop
iter 000230/000283 | nll loss: 7.3549 | 0.7045s per loop
iter 000240/000283 | nll loss: 7.1095 | 0.6909s per loop
iter 000250/000283 | nll loss: 7.3307 | 0.6870s per loop
iter 000260/000283 | nll loss: 7.2680 | 0.7098s per loop
iter 000270/000283 | nll loss: 7.4550 | 0.6839s per loop
iter 000280/000283 | nll loss: 7.3784 | 0.6403s per loop
epoch 0184/1000 done, loss: 7.079511
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0184.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0184.ckpt
iter 000010/000283 | nll loss: 7.3800 | 1.1021s per loop
iter 000020/000283 | nll loss: 7.3706 | 0.6985s per loop
iter 000030/000283 | nll loss: 7.2384 | 0.7024s per loop
iter 000040/000283 | nll loss: 7.2196 | 0.7328s per loop
iter 000050/000283 | nll loss: 7.3551 | 0.8410s per loop
iter 000060/000283 | nll loss: 7.2162 | 0.6780s per loop
iter 000070/000283 | nll loss: 7.1362 | 0.7602s per loop
iter 000080/000283 | nll loss: 7.3057 | 0.7281s per loop
iter 000090/000283 | nll loss: 7.4498 | 0.8135s per loop
iter 000100/000283 | nll loss: 7.2541 | 0.7732s per loop
iter 000110/000283 | nll loss: 7.2074 | 0.7011s per loop
iter 000120/000283 | nll loss: 7.1625 | 0.7253s per loop
iter 000130/000283 | nll loss: 7.0464 | 0.6869s per loop
iter 000140/000283 | nll loss: 7.0912 | 0.7434s per loop
iter 000150/000283 | nll loss: 7.3343 | 0.6934s per loop
iter 000160/000283 | nll loss: 7.2398 | 0.6649s per loop
iter 000170/000283 | nll loss: 7.2255 | 0.6782s per loop
iter 000180/000283 | nll loss: 7.2699 | 0.7136s per loop
iter 000190/000283 | nll loss: 7.4748 | 0.7299s per loop
iter 000200/000283 | nll loss: 7.1982 | 0.7391s per loop
iter 000210/000283 | nll loss: 7.2340 | 0.6934s per loop
iter 000220/000283 | nll loss: 7.3304 | 0.7033s per loop
iter 000230/000283 | nll loss: 7.0792 | 0.7460s per loop
iter 000240/000283 | nll loss: 7.2968 | 0.7287s per loop
iter 000250/000283 | nll loss: 7.2483 | 0.7166s per loop
iter 000260/000283 | nll loss: 7.1799 | 0.6752s per loop
iter 000270/000283 | nll loss: 7.2315 | 0.7473s per loop
iter 000280/000283 | nll loss: 7.3906 | 0.6224s per loop
epoch 0185/1000 done, loss: 7.249293
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0185.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0185.ckpt
iter 000010/000283 | nll loss: 7.2043 | 1.1241s per loop
iter 000020/000283 | nll loss: 7.3347 | 0.7391s per loop
iter 000030/000283 | nll loss: 7.2735 | 0.7020s per loop
iter 000040/000283 | nll loss: 7.2568 | 0.7320s per loop
iter 000050/000283 | nll loss: 7.2470 | 0.6813s per loop
iter 000060/000283 | nll loss: 7.3866 | 0.7114s per loop
iter 000070/000283 | nll loss: 7.3021 | 0.6844s per loop
iter 000080/000283 | nll loss: 7.2981 | 0.6947s per loop
iter 000090/000283 | nll loss: 7.2454 | 0.6738s per loop
iter 000100/000283 | nll loss: 7.3342 | 0.6883s per loop
iter 000110/000283 | nll loss: 7.1120 | 0.7079s per loop
iter 000120/000283 | nll loss: 7.0593 | 0.7028s per loop
iter 000130/000283 | nll loss: 7.1700 | 0.6917s per loop
iter 000140/000283 | nll loss: 7.3857 | 0.7089s per loop
iter 000150/000283 | nll loss: 7.3714 | 0.7198s per loop
iter 000160/000283 | nll loss: 7.4003 | 0.6925s per loop
iter 000170/000283 | nll loss: 7.0591 | 0.6922s per loop
iter 000180/000283 | nll loss: 7.2273 | 0.7035s per loop
iter 000190/000283 | nll loss: 7.5641 | 0.6780s per loop
iter 000200/000283 | nll loss: 7.2752 | 0.7175s per loop
iter 000210/000283 | nll loss: 7.1526 | 0.7359s per loop
iter 000220/000283 | nll loss: 7.4543 | 0.7058s per loop
iter 000230/000283 | nll loss: 7.0454 | 0.7349s per loop
iter 000240/000283 | nll loss: 7.2163 | 0.7819s per loop
iter 000250/000283 | nll loss: 7.2726 | 0.6777s per loop
iter 000260/000283 | nll loss: 6.8719 | 0.6888s per loop
iter 000270/000283 | nll loss: 7.2957 | 0.7490s per loop
iter 000280/000283 | nll loss: 7.5458 | 0.6180s per loop
epoch 0186/1000 done, loss: 7.219454
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0186.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0186.ckpt
iter 000010/000283 | nll loss: 7.3406 | 1.0393s per loop
iter 000020/000283 | nll loss: 7.2905 | 0.7532s per loop
iter 000030/000283 | nll loss: 7.3261 | 0.7239s per loop
iter 000040/000283 | nll loss: 7.2205 | 0.6921s per loop
iter 000050/000283 | nll loss: 7.3291 | 0.7347s per loop
iter 000060/000283 | nll loss: 7.3049 | 0.7470s per loop
iter 000070/000283 | nll loss: 7.4048 | 0.6811s per loop
iter 000080/000283 | nll loss: 7.3246 | 0.6311s per loop
iter 000090/000283 | nll loss: 7.4513 | 0.6673s per loop
iter 000100/000283 | nll loss: 7.2446 | 0.7060s per loop
iter 000110/000283 | nll loss: 7.2257 | 0.6846s per loop
iter 000120/000283 | nll loss: 7.4220 | 0.7168s per loop
iter 000130/000283 | nll loss: 7.3062 | 0.6998s per loop
iter 000140/000283 | nll loss: 7.5041 | 0.7024s per loop
iter 000150/000283 | nll loss: 7.1136 | 0.7080s per loop
iter 000160/000283 | nll loss: 7.3530 | 0.6813s per loop
iter 000170/000283 | nll loss: 7.1675 | 0.7103s per loop
iter 000180/000283 | nll loss: 7.0916 | 0.6644s per loop
iter 000190/000283 | nll loss: 7.1594 | 0.7179s per loop
iter 000200/000283 | nll loss: 7.2709 | 0.7263s per loop
iter 000210/000283 | nll loss: 7.3424 | 0.7393s per loop
iter 000220/000283 | nll loss: 7.4004 | 0.7268s per loop
iter 000230/000283 | nll loss: 7.6114 | 0.7220s per loop
iter 000240/000283 | nll loss: 7.3739 | 0.6914s per loop
iter 000250/000283 | nll loss: 7.4717 | 0.7714s per loop
iter 000260/000283 | nll loss: 7.2445 | 0.6761s per loop
iter 000270/000283 | nll loss: 7.2262 | 0.7112s per loop
iter 000280/000283 | nll loss: 7.2253 | 0.6314s per loop
epoch 0187/1000 done, loss: 7.322425
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0187.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0187.ckpt
iter 000010/000283 | nll loss: 7.1250 | 1.0777s per loop
iter 000020/000283 | nll loss: 7.3988 | 0.6763s per loop
iter 000030/000283 | nll loss: 7.4334 | 0.7086s per loop
iter 000040/000283 | nll loss: 7.1335 | 0.7481s per loop
iter 000050/000283 | nll loss: 7.2098 | 0.7203s per loop
iter 000060/000283 | nll loss: 7.2777 | 0.6645s per loop
iter 000070/000283 | nll loss: 7.3357 | 0.6515s per loop
iter 000080/000283 | nll loss: 7.1653 | 0.6775s per loop
iter 000090/000283 | nll loss: 7.4777 | 0.6930s per loop
iter 000100/000283 | nll loss: 7.3925 | 0.7569s per loop
iter 000110/000283 | nll loss: 7.3848 | 0.7526s per loop
iter 000120/000283 | nll loss: 7.1500 | 0.7442s per loop
iter 000130/000283 | nll loss: 7.4493 | 0.7548s per loop
iter 000140/000283 | nll loss: 7.1615 | 0.7288s per loop
iter 000150/000283 | nll loss: 7.2919 | 0.7008s per loop
iter 000160/000283 | nll loss: 7.1016 | 0.7777s per loop
iter 000170/000283 | nll loss: 7.2060 | 0.7299s per loop
iter 000180/000283 | nll loss: 7.4409 | 0.7458s per loop
iter 000190/000283 | nll loss: 7.3185 | 0.8078s per loop
iter 000200/000283 | nll loss: 7.3146 | 0.6591s per loop
iter 000210/000283 | nll loss: 7.1981 | 0.6744s per loop
iter 000220/000283 | nll loss: 7.3114 | 0.7041s per loop
iter 000230/000283 | nll loss: 7.1593 | 0.7035s per loop
iter 000240/000283 | nll loss: 7.3117 | 0.6677s per loop
iter 000250/000283 | nll loss: 7.1551 | 0.6574s per loop
iter 000260/000283 | nll loss: 7.3802 | 0.6960s per loop
iter 000270/000283 | nll loss: 7.2247 | 0.6702s per loop
iter 000280/000283 | nll loss: 7.3507 | 0.6489s per loop
epoch 0188/1000 done, loss: 7.171438
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0188.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0188.ckpt
iter 000010/000283 | nll loss: 7.3849 | 1.0711s per loop
iter 000020/000283 | nll loss: 7.4360 | 0.7204s per loop
iter 000030/000283 | nll loss: 7.0187 | 0.6977s per loop
iter 000040/000283 | nll loss: 7.1059 | 0.7625s per loop
iter 000050/000283 | nll loss: 7.2882 | 0.7060s per loop
iter 000060/000283 | nll loss: 7.0370 | 0.7174s per loop
iter 000070/000283 | nll loss: 7.2969 | 0.7114s per loop
iter 000080/000283 | nll loss: 7.1214 | 0.7272s per loop
iter 000090/000283 | nll loss: 7.3632 | 0.7006s per loop
iter 000100/000283 | nll loss: 7.2789 | 0.6764s per loop
iter 000110/000283 | nll loss: 7.2898 | 0.6988s per loop
iter 000120/000283 | nll loss: 7.2703 | 0.6521s per loop
iter 000130/000283 | nll loss: 7.1658 | 0.6837s per loop
iter 000140/000283 | nll loss: 7.2763 | 0.6602s per loop
iter 000150/000283 | nll loss: 7.3029 | 0.7600s per loop
iter 000160/000283 | nll loss: 7.3194 | 0.6960s per loop
iter 000170/000283 | nll loss: 7.2763 | 0.7179s per loop
iter 000180/000283 | nll loss: 7.2393 | 0.7056s per loop
iter 000190/000283 | nll loss: 7.2023 | 0.7055s per loop
iter 000200/000283 | nll loss: 7.0061 | 0.7498s per loop
iter 000210/000283 | nll loss: 7.2570 | 0.6674s per loop
iter 000220/000283 | nll loss: 7.2426 | 0.6677s per loop
iter 000230/000283 | nll loss: 7.3818 | 0.6464s per loop
iter 000240/000283 | nll loss: 7.1127 | 0.6958s per loop
iter 000250/000283 | nll loss: 7.1361 | 0.6585s per loop
iter 000260/000283 | nll loss: 7.3731 | 0.7167s per loop
iter 000270/000283 | nll loss: 7.2470 | 0.7061s per loop
iter 000280/000283 | nll loss: 7.2168 | 0.6332s per loop
Epoch   188: reducing learning rate of group 0 to 4.8828e-08.
epoch 0189/1000 done, loss: 7.123887
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0189.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0189.ckpt
iter 000010/000283 | nll loss: 7.3448 | 1.1182s per loop
iter 000020/000283 | nll loss: 7.3407 | 0.6941s per loop
iter 000030/000283 | nll loss: 7.3381 | 0.7661s per loop
iter 000040/000283 | nll loss: 7.1727 | 0.7227s per loop
iter 000050/000283 | nll loss: 7.1844 | 0.7287s per loop
iter 000060/000283 | nll loss: 7.4425 | 0.6982s per loop
iter 000070/000283 | nll loss: 7.2219 | 0.7209s per loop
iter 000080/000283 | nll loss: 7.2491 | 0.6960s per loop
iter 000090/000283 | nll loss: 7.2872 | 0.6919s per loop
iter 000100/000283 | nll loss: 7.2379 | 0.7399s per loop
iter 000110/000283 | nll loss: 7.2870 | 0.6829s per loop
iter 000120/000283 | nll loss: 7.1302 | 0.7435s per loop
iter 000130/000283 | nll loss: 7.2254 | 0.6653s per loop
iter 000140/000283 | nll loss: 7.3880 | 0.6853s per loop
iter 000150/000283 | nll loss: 7.4458 | 0.7510s per loop
iter 000160/000283 | nll loss: 7.1851 | 0.7462s per loop
iter 000170/000283 | nll loss: 7.1019 | 0.7476s per loop
iter 000180/000283 | nll loss: 7.2915 | 0.6764s per loop
iter 000190/000283 | nll loss: 7.2778 | 0.7065s per loop
iter 000200/000283 | nll loss: 7.4406 | 0.6904s per loop
iter 000210/000283 | nll loss: 7.2593 | 0.6932s per loop
iter 000220/000283 | nll loss: 7.3557 | 0.7218s per loop
iter 000230/000283 | nll loss: 7.0190 | 0.6738s per loop
iter 000240/000283 | nll loss: 7.2787 | 0.6980s per loop
